1	26.14785992	800	0	0.85	0.15	0.4918918919
1	32.41245136	800	0	0.85	0.15	0.4824324324
1	38.94941634	800	0	0.85	0.15	0.4824324324
1	46.84824903	800	0	0.85	0.15	0.4682432432
1	52.84046693	800	0	0.85	0.15	0.4587837838
1	60.19455253	800	0	0.85	0.15	0.4587837838
1	66.73151751	800	0	0.85	0.15	0.4587837838
1	73.26848249	800	0	0.85	0.15	0.4635135135
1	81.71206226	800	0	0.85	0.15	0.472972973
1	89.88326848	800	0	0.85	0.15	0.472972973
1	97.23735409	800	0	0.85	0.15	0.472972973
1	103.7743191	800	0	0.85	0.15	0.4824324324
1	110.0389105	800	0	0.85	0.15	0.4824324324
1	117.3929961	800	0	0.85	0.15	0.4966216216
1	120.6614786	800	0	0.85	0.15	0.4966216216
1	4.04040404	800	0.2	0.75	0.15	1.154515746
1	5.050505051	800	0.2	0.75	0.15	1.058957219
1	6.565656566	800	0.2	0.75	0.15	0.9634135472
1	7.575757576	800	0.2	0.75	0.15	0.8972667855
1	9.090909091	800	0.2	0.75	0.15	0.8090760547
1	16.16161616	800	0.2	0.75	0.15	0.7357546049
1	24.74747475	800	0.2	0.75	0.15	0.6404188948
1	33.33333333	800	0.2	0.75	0.15	0.5597890671
